,Region,Department Store,No Opinion,Shoes,Thrift/Vintage
10721,31,0,0,1,0
10722,31,0,0,0,1
10723,31,0,0,1,0
10724,31,1,0,0,0
10725,31,0,0,0,1
10726,31,0,1,0,0
10727,31,0,1,0,0
10728,31,0,1,0,0
10729,31,0,1,0,0
10730,31,0,0,0,1
10731,31,0,0,0,1
10732,31,0,1,0,0
10733,31,0,1,0,0
10734,31,0,1,0,0
10735,31,1,0,0,0
10736,31,1,0,0,0
10737,31,1,0,0,0
10738,31,0,1,0,0
10739,31,0,1,0,0
10740,31,0,0,1,0
10741,31,0,0,0,1
10742,31,0,1,0,0
10743,31,1,0,0,0
10744,31,1,0,0,0
10745,31,0,0,1,0
10746,31,0,0,1,0
10747,31,0,0,1,0
10748,31,1,0,0,0
10749,31,0,1,0,0
10750,31,0,1,0,0
10751,31,0,1,0,0
10752,31,0,0,1,0
10753,31,0,1,0,0
10754,31,0,1,0,0
10755,31,0,1,0,0
10756,31,0,1,0,0
10757,31,0,1,0,0
10758,31,0,0,0,1
10759,31,0,1,0,0
10760,31,0,0,0,1
10761,31,0,0,1,0
10762,31,0,1,0,0
10763,31,0,0,1,0
10764,31,0,1,0,0
10765,31,0,1,0,0
10766,31,0,0,1,0
10767,31,0,0,1,0
10768,31,0,1,0,0
10769,31,0,0,1,0
10770,31,0,0,1,0
10771,31,0,0,0,1
10772,31,0,1,0,0
10773,31,1,0,0,0
10774,31,0,0,1,0
10775,31,0,1,0,0
10776,31,1,0,0,0
10777,31,1,0,0,0
10778,31,0,0,1,0
10779,31,0,1,0,0
10780,31,0,1,0,0
10781,31,0,1,0,0
10782,31,0,0,0,1
10783,31,0,0,1,0
10784,31,0,1,0,0
10785,31,1,0,0,0
10786,31,0,1,0,0
10787,31,0,1,0,0
10788,31,0,1,0,0
10789,31,0,0,1,0
10790,31,0,0,1,0
10791,31,0,0,0,1
10792,31,1,0,0,0
10793,31,0,0,0,1
10794,31,0,1,0,0
10795,31,0,0,0,1
10796,31,0,1,0,0
10797,31,0,0,0,1
10798,31,1,0,0,0
10799,31,0,1,0,0
10800,31,1,0,0,0
10801,31,0,1,0,0
10802,31,1,0,0,0
10803,31,0,0,1,0
10804,31,0,1,0,0
10805,31,0,1,0,0
10806,31,0,0,1,0
10807,31,0,1,0,0
10808,31,0,1,0,0
10809,31,0,1,0,0
10810,31,0,0,0,1
10811,31,0,0,1,0
10812,31,0,0,0,1
10813,31,0,1,0,0
10814,31,1,0,0,0
10815,31,1,0,0,0
10816,31,0,0,1,0
10817,31,1,0,0,0
10818,31,1,0,0,0
10819,31,0,1,0,0
10820,31,0,1,0,0
10821,31,1,0,0,0
10822,31,0,0,1,0
10823,31,0,1,0,0
10824,31,0,1,0,0
10825,31,1,0,0,0
10826,31,0,0,1,0
10827,31,0,0,1,0
10828,31,1,0,0,0
10829,31,1,0,0,0
10830,31,0,1,0,0
10831,31,1,0,0,0
10832,31,0,1,0,0
10833,31,0,1,0,0
10834,31,1,0,0,0
10835,31,0,0,1,0
10836,31,0,1,0,0
10837,31,0,0,0,1
10838,31,0,0,1,0
10839,31,0,1,0,0
10840,31,0,0,0,1
10841,31,0,0,1,0
10842,31,0,1,0,0
10843,31,0,0,0,1
10844,31,1,0,0,0
10845,31,0,0,1,0
10846,31,0,1,0,0
10847,31,0,0,1,0
10848,31,1,0,0,0
10849,31,0,1,0,0
10850,31,0,1,0,0
10851,31,0,0,0,1
10852,31,0,0,1,0
10853,31,0,0,0,1
10854,31,0,1,0,0
10855,31,0,0,0,1
10856,31,0,1,0,0
10857,31,0,0,1,0
10858,31,1,0,0,0
10859,31,0,0,1,0
10860,31,0,0,0,1
10861,31,0,1,0,0
10862,31,0,1,0,0
10863,31,1,0,0,0
10864,31,0,0,0,1
10865,31,0,0,0,1
10866,31,0,0,1,0
10867,31,0,0,1,0
10868,31,0,0,1,0
10869,31,0,0,1,0
10870,31,0,0,1,0
10871,31,0,1,0,0
10872,31,0,0,1,0
10873,31,0,0,1,0
10874,31,0,1,0,0
10875,31,0,0,1,0
10876,31,0,0,0,1
10877,31,1,0,0,0
10878,31,0,0,0,1
10879,31,0,0,0,1
10880,31,1,0,0,0
10881,31,0,1,0,0
10882,31,0,1,0,0
10883,31,1,0,0,0
10884,31,0,0,0,1
10885,31,0,0,0,1
10886,31,0,1,0,0
10887,31,0,0,1,0
10888,31,1,0,0,0
10889,31,0,1,0,0
10890,31,0,0,0,1
10891,31,0,0,0,1
10892,31,0,0,0,1
10893,31,0,0,0,1
10894,31,0,0,0,1
10895,31,1,0,0,0
10896,31,0,0,0,1
10897,31,0,0,1,0
10898,31,0,1,0,0
10899,31,1,0,0,0
10900,31,0,0,1,0
10901,31,0,0,1,0
10902,31,0,0,1,0
10903,31,0,1,0,0
10904,31,0,1,0,0
10905,31,1,0,0,0
10906,31,0,0,0,1
10907,31,0,1,0,0
10908,31,0,0,1,0
10909,31,0,1,0,0
10910,31,0,0,1,0
10911,31,0,1,0,0
10912,31,1,0,0,0
10913,31,0,1,0,0
10914,31,0,0,1,0
10915,31,1,0,0,0
10916,31,1,0,0,0
10917,31,0,1,0,0
10918,31,0,1,0,0
10919,31,1,0,0,0
10920,31,0,1,0,0
10921,31,0,0,1,0
10922,31,1,0,0,0
10923,31,0,1,0,0
10924,31,0,1,0,0
10925,31,0,1,0,0
10926,31,0,1,0,0
10927,31,0,0,0,1
10928,31,0,0,0,1
10929,31,1,0,0,0
10930,31,0,1,0,0
10931,31,1,0,0,0
10932,31,0,1,0,0
10933,31,0,0,0,1
10934,31,0,0,1,0
10935,31,1,0,0,0
10936,31,0,0,1,0
10937,31,0,0,0,1
10938,31,0,0,0,1
10939,31,0,1,0,0
10940,31,0,0,0,1
10941,31,1,0,0,0
10942,31,0,0,0,1
10943,31,0,1,0,0
10944,31,1,0,0,0
10945,31,0,0,1,0
10946,31,0,0,0,1
10947,31,0,0,1,0
10948,31,1,0,0,0
10949,31,1,0,0,0
10950,31,0,1,0,0
10951,31,0,0,1,0
10952,31,0,0,0,1
10953,31,0,1,0,0
10954,31,0,1,0,0
10955,31,0,0,0,1
10956,31,0,0,0,1
10957,31,1,0,0,0
10958,31,0,1,0,0
10959,31,0,0,0,1
10960,31,1,0,0,0
10961,31,0,0,1,0
10962,31,0,0,1,0
10963,31,0,1,0,0
10964,31,0,0,0,1
10965,31,0,0,1,0
10966,31,0,0,1,0
10967,31,0,0,0,1
10968,31,1,0,0,0
10969,31,0,0,1,0
10970,31,0,1,0,0
10971,31,0,0,1,0
10972,31,0,1,0,0
10973,31,1,0,0,0
10974,31,1,0,0,0
10975,31,0,0,1,0
10976,31,1,0,0,0
10977,31,1,0,0,0
10978,31,1,0,0,0
10979,31,0,1,0,0
10980,31,0,1,0,0
10981,31,0,1,0,0
10982,31,0,1,0,0
10983,31,0,0,1,0
10984,31,0,0,1,0
10985,31,0,1,0,0
10986,31,0,1,0,0
10987,31,0,0,1,0
10988,31,1,0,0,0
10989,31,0,0,0,1
10990,31,0,1,0,0
10991,31,1,0,0,0
10992,31,0,1,0,0
10993,31,0,0,1,0
10994,31,1,0,0,0
10995,31,0,1,0,0
10996,31,0,0,1,0
10997,31,1,0,0,0
10998,31,1,0,0,0
10999,31,0,1,0,0
11000,31,0,1,0,0
11001,31,1,0,0,0
11002,31,0,1,0,0
11003,31,1,0,0,0
11004,31,0,1,0,0
11005,31,0,1,0,0
11006,31,0,0,1,0
11007,31,1,0,0,0
11008,31,0,0,1,0
11009,31,0,0,1,0
11010,31,0,1,0,0
11011,31,0,0,1,0
11012,31,0,1,0,0
11013,31,0,0,0,1
11014,31,0,0,1,0
11015,31,1,0,0,0
11016,31,0,0,0,1
11017,31,0,0,1,0
11018,31,0,1,0,0
11019,31,0,0,1,0
11020,31,0,1,0,0
11021,31,0,1,0,0
11022,31,0,0,0,1
11023,31,1,0,0,0
11024,31,0,0,1,0
11025,31,1,0,0,0
11026,31,0,0,1,0
11027,31,0,0,0,1
11028,31,1,0,0,0
11029,31,0,0,1,0
11030,31,0,1,0,0
11031,31,0,1,0,0
11032,31,0,0,0,1
11033,31,0,1,0,0
11034,31,0,1,0,0
11035,31,0,0,0,1
11036,31,1,0,0,0
11037,31,0,0,0,1
11038,31,1,0,0,0
11039,31,0,0,0,1
11040,31,0,0,1,0
11041,31,0,0,0,1
11042,31,0,1,0,0
11043,31,0,1,0,0
11044,31,0,0,0,1
11045,31,1,0,0,0
11046,31,0,1,0,0
11047,31,0,0,0,1
11048,31,0,1,0,0
11049,31,0,1,0,0
11050,31,0,0,1,0
11051,31,0,0,1,0
11052,31,0,0,1,0
11053,31,0,1,0,0
11054,31,0,1,0,0
11055,31,1,0,0,0
11056,31,0,0,1,0
11057,31,0,0,0,1
11058,31,0,1,0,0
11059,31,0,1,0,0
11060,31,0,1,0,0
11061,31,0,1,0,0
11062,31,0,1,0,0
11063,31,0,1,0,0
11064,31,0,1,0,0
11065,31,0,0,1,0
11066,31,0,1,0,0
11067,31,0,0,1,0
11068,31,0,1,0,0
11069,31,0,0,0,1
11070,31,0,1,0,0
11071,31,0,0,1,0
11072,31,0,0,0,1
11073,31,0,1,0,0
11074,31,1,0,0,0
11075,31,0,1,0,0
11076,31,1,0,0,0
11077,31,0,0,0,1
11078,31,0,0,1,0
11079,31,0,1,0,0
11080,31,0,0,1,0
11081,31,1,0,0,0
11082,31,1,0,0,0
11083,31,1,0,0,0
11084,31,0,0,1,0
11085,31,1,0,0,0
11086,31,0,1,0,0
11087,31,0,0,1,0
11088,31,0,0,0,1
11089,31,0,1,0,0
11090,31,0,0,0,1
11091,31,0,1,0,0
11092,31,0,0,0,1
11093,31,0,0,1,0
11094,31,1,0,0,0
11095,31,0,1,0,0
11096,31,0,0,1,0
11097,31,0,1,0,0
11098,31,1,0,0,0
11099,31,1,0,0,0
11100,31,0,0,1,0
11101,31,0,1,0,0
11102,31,0,1,0,0
11103,31,1,0,0,0
11104,31,0,1,0,0
11105,31,0,0,1,0
11106,31,0,0,0,1
11107,31,0,1,0,0
11108,31,0,0,0,1
11109,31,0,0,1,0
11110,31,0,1,0,0
11111,31,0,0,1,0
11112,31,0,0,1,0
11113,31,0,1,0,0
11114,31,0,1,0,0
11115,31,0,0,1,0
11116,31,0,0,0,1
11117,31,0,1,0,0
11118,31,0,1,0,0
11119,31,0,1,0,0
11120,31,0,1,0,0
11121,31,1,0,0,0
11122,31,0,0,1,0
11123,31,0,1,0,0
11124,31,1,0,0,0
11125,31,0,0,1,0
11126,31,1,0,0,0
11127,31,0,1,0,0
11128,31,0,0,1,0
11129,31,0,1,0,0
11130,31,0,1,0,0
11131,31,0,1,0,0
11132,31,0,1,0,0
11133,31,0,0,0,1
11134,31,1,0,0,0
11135,31,0,0,1,0
11136,31,0,1,0,0
11137,31,0,0,0,1
11138,31,0,0,1,0
11139,31,0,0,1,0
11140,31,0,0,1,0
11141,31,0,0,1,0
11142,31,0,1,0,0
11143,31,0,0,0,1
11144,31,1,0,0,0
11145,31,0,0,1,0
11146,31,0,1,0,0
11147,31,0,1,0,0
11148,31,0,0,1,0
11149,31,0,1,0,0
11150,31,0,1,0,0
11151,31,0,0,1,0
11152,31,0,0,1,0
11153,31,1,0,0,0
11154,31,1,0,0,0
11155,31,0,0,1,0
11156,31,1,0,0,0
11157,31,0,0,1,0
11158,31,0,1,0,0
11159,31,0,1,0,0
11160,31,0,0,1,0
11161,31,0,0,0,1
11162,31,1,0,0,0
11163,31,0,0,1,0
11164,31,0,0,0,1
11165,31,1,0,0,0
11166,31,0,1,0,0
11167,31,0,1,0,0
11168,31,0,1,0,0
11169,31,1,0,0,0
11170,31,0,0,0,1
11171,31,0,0,1,0
11172,31,0,0,1,0
11173,31,1,0,0,0
11174,31,0,0,0,1
11175,31,0,1,0,0
11176,31,0,0,1,0
11177,31,0,1,0,0
11178,31,0,0,1,0
11179,31,0,0,1,0
11180,31,0,0,0,1
11181,31,0,0,0,1
11182,31,1,0,0,0
11183,31,0,0,1,0
11184,31,0,1,0,0
11185,31,0,1,0,0
11186,31,0,0,1,0
11187,31,0,0,1,0
11188,31,0,0,1,0
11189,31,0,0,1,0
11190,31,0,0,0,1
11191,31,0,1,0,0
11192,31,0,0,1,0
11193,31,0,1,0,0
11194,31,0,0,1,0
11195,31,0,0,0,1
11196,31,0,0,1,0
11197,31,0,0,1,0
11198,31,0,1,0,0
11199,31,0,1,0,0
11200,31,0,1,0,0
11201,31,0,0,1,0
11202,31,0,0,1,0
11203,31,0,0,1,0
11204,31,1,0,0,0
11205,31,0,1,0,0
11206,31,0,0,0,1
11207,31,1,0,0,0
11208,31,0,0,0,1
11209,31,1,0,0,0
11210,31,0,1,0,0
11211,31,0,1,0,0
11212,31,0,0,0,1
11213,31,0,0,1,0
11214,31,0,0,1,0
11215,31,0,0,0,1
11216,31,0,0,1,0
11217,31,0,0,1,0
11218,31,0,1,0,0
11219,31,0,0,0,1
11220,31,0,0,0,1
11221,31,0,0,0,1
11222,31,0,1,0,0
11223,31,0,0,1,0
11224,31,0,0,1,0
11225,31,0,1,0,0
11226,31,0,0,0,1
11227,31,0,1,0,0
11228,31,0,0,0,1
11229,31,1,0,0,0
11230,31,1,0,0,0
11231,31,0,1,0,0
11232,31,0,1,0,0
11233,31,0,0,0,1
11234,31,0,1,0,0
11235,31,0,1,0,0
11236,31,0,0,0,1
11237,31,0,1,0,0
11238,31,0,1,0,0
11239,31,0,0,1,0
11240,31,0,1,0,0
11241,31,0,0,1,0
11242,31,0,1,0,0
11243,31,0,0,0,1
11244,31,0,0,1,0
11245,31,0,0,0,1
11246,31,0,0,0,1
11247,31,0,1,0,0
11248,31,0,0,1,0
11249,31,0,0,1,0
11250,31,0,0,0,1
11251,31,0,1,0,0
11252,31,0,1,0,0
11253,31,0,0,0,1
11254,31,0,0,0,1
11255,31,0,0,0,1
11256,31,0,0,0,1
11257,31,0,0,0,1
11258,31,0,1,0,0
11259,31,0,0,0,1
11260,31,0,1,0,0
11261,31,0,0,0,1
11262,31,0,0,1,0
11263,31,0,0,0,1
11264,31,0,0,0,1
11265,31,1,0,0,0
11266,31,0,0,0,1
11267,31,1,0,0,0
11268,31,0,0,1,0
11269,31,0,1,0,0
11270,31,0,1,0,0
11271,31,0,1,0,0
11272,31,1,0,0,0
11273,31,0,0,1,0
11274,31,0,0,0,1
11275,31,0,1,0,0
11276,31,0,1,0,0
11277,31,0,0,1,0
11278,31,0,0,0,1
11279,31,0,1,0,0
11280,31,1,0,0,0
11281,31,0,0,1,0
11282,31,0,1,0,0
11283,31,0,1,0,0
11284,31,0,1,0,0
11285,31,0,0,1,0
11286,31,0,0,1,0
11287,31,0,0,0,1
11288,31,0,0,1,0
11289,31,1,0,0,0
11290,31,0,0,1,0
11291,31,1,0,0,0
11292,31,1,0,0,0
11293,31,0,0,1,0
11294,31,0,1,0,0
11295,31,0,1,0,0
11296,31,1,0,0,0
11297,31,0,0,1,0
11298,31,1,0,0,0
11299,31,0,0,1,0
11300,31,0,0,0,1
11301,31,0,1,0,0
11302,31,0,0,0,1
11303,31,0,0,0,1
11304,31,0,1,0,0
11305,31,0,0,0,1
11306,31,1,0,0,0
11307,31,1,0,0,0
11308,31,0,1,0,0
11309,31,0,0,1,0
11310,31,0,1,0,0
11311,31,0,0,0,1
11312,31,0,1,0,0
11313,31,1,0,0,0
11314,31,0,1,0,0
11315,31,0,0,0,1
11316,31,1,0,0,0
11317,31,0,1,0,0
11318,31,0,0,1,0
11319,31,0,0,0,1
11320,31,0,1,0,0
11321,31,0,0,0,1
11322,31,0,0,1,0
11323,31,0,1,0,0
11324,31,1,0,0,0
11325,31,0,1,0,0
11326,31,1,0,0,0
11327,31,0,0,1,0
11328,31,0,1,0,0
11329,31,0,0,1,0
11330,31,0,1,0,0
11331,31,0,0,0,1
11332,31,0,0,0,1
11333,31,1,0,0,0
11334,31,1,0,0,0
11335,31,1,0,0,0
11336,31,0,1,0,0
11337,31,0,0,0,1
11338,31,0,0,0,1
11339,31,0,0,1,0
11340,31,0,0,1,0
11341,31,0,0,0,1
11342,31,0,0,1,0
11343,31,0,0,1,0
11344,31,0,1,0,0
11345,31,1,0,0,0
11346,31,0,0,1,0
11347,31,1,0,0,0
11348,31,0,1,0,0
11349,31,0,1,0,0
11350,31,0,0,0,1
11351,31,1,0,0,0
11352,31,0,0,0,1
11353,31,0,1,0,0
11354,31,0,1,0,0
11355,31,0,0,1,0
11356,31,0,1,0,0
11357,31,1,0,0,0
11358,31,0,1,0,0
11359,31,0,0,1,0
11360,31,1,0,0,0
11361,31,0,0,1,0
11362,31,0,0,1,0
11363,31,0,1,0,0
11364,31,0,0,1,0
11365,31,0,0,1,0
11366,31,1,0,0,0
11367,31,0,1,0,0
11368,31,0,0,0,1
11369,31,0,1,0,0
11370,31,0,0,1,0
11371,31,0,1,0,0
11372,31,0,0,1,0
11373,31,1,0,0,0
11374,31,0,0,0,1
11375,31,1,0,0,0
11376,31,0,1,0,0
11377,31,0,0,0,1
11378,31,1,0,0,0
11379,31,0,0,1,0
11380,31,1,0,0,0
11381,31,0,0,1,0
11382,31,1,0,0,0
11383,31,1,0,0,0
11384,31,0,0,1,0
11385,31,0,1,0,0
11386,31,0,1,0,0
11387,31,0,1,0,0
11388,31,0,0,1,0
11389,31,0,0,1,0
11390,31,0,0,1,0
11391,31,0,1,0,0
11392,31,0,0,1,0
11393,31,0,0,1,0
11394,31,0,0,1,0
11395,31,0,0,0,1
11396,31,0,1,0,0
11397,31,0,1,0,0
11398,31,0,1,0,0
11399,31,0,1,0,0
11400,31,0,1,0,0
11401,31,0,1,0,0
11402,31,0,0,0,1
11403,31,0,0,1,0
11404,31,0,1,0,0
11405,31,0,0,0,1
11406,31,1,0,0,0
11407,31,0,1,0,0
11408,31,0,0,1,0
11409,31,0,1,0,0
11410,31,0,0,1,0
11411,31,1,0,0,0
11412,31,0,1,0,0
11413,31,1,0,0,0
11414,31,0,1,0,0
11415,31,0,1,0,0
11416,31,0,0,1,0
11417,31,0,0,0,1
11418,31,0,1,0,0
11419,31,0,1,0,0
11420,31,0,0,1,0
11421,31,0,0,1,0
11422,31,0,0,1,0
11423,31,0,0,1,0
11424,31,0,0,1,0
11425,31,1,0,0,0
11426,31,0,1,0,0
11427,31,0,1,0,0
11428,31,1,0,0,0
11429,31,1,0,0,0
11430,31,0,1,0,0
11431,31,0,1,0,0
11432,31,1,0,0,0
11433,31,0,1,0,0
11434,31,1,0,0,0
11435,31,0,1,0,0
11436,31,0,0,1,0
11437,31,0,0,0,1
11438,31,0,1,0,0
11439,31,0,1,0,0
11440,31,0,0,0,1
11441,31,0,1,0,0
11442,31,0,0,1,0
11443,31,1,0,0,0
11444,31,0,1,0,0
11445,31,0,0,0,1
11446,31,0,1,0,0
11447,31,0,0,1,0
11448,31,0,1,0,0
11449,31,1,0,0,0
11450,31,0,0,0,1
11451,31,0,1,0,0
11452,31,0,1,0,0
11453,31,0,1,0,0
11454,31,0,1,0,0
11455,31,0,1,0,0
11456,31,0,1,0,0
11457,31,1,0,0,0
11458,31,0,0,1,0
11459,31,0,0,0,1
11460,31,0,1,0,0
11461,31,0,1,0,0
11462,31,0,1,0,0
11463,31,0,1,0,0
11464,31,0,0,1,0
11465,31,0,1,0,0
11466,31,0,0,0,1
11467,31,1,0,0,0
11468,31,0,1,0,0
11469,31,0,1,0,0
11470,31,0,0,0,1
11471,31,0,0,1,0
11472,31,0,0,1,0
11473,31,0,1,0,0
11474,31,0,1,0,0
11475,31,0,1,0,0
11476,31,0,1,0,0
11477,31,1,0,0,0
11478,31,0,0,1,0
11479,31,1,0,0,0
11480,31,0,0,1,0
11481,31,0,1,0,0
11482,31,0,0,1,0
11483,31,0,0,1,0
11484,31,0,1,0,0
11485,31,1,0,0,0
11486,31,0,0,1,0
11487,31,0,0,1,0
11488,31,0,0,0,1
11489,31,0,1,0,0
11490,31,0,1,0,0
11491,31,0,1,0,0
11492,31,0,1,0,0
11493,31,1,0,0,0
11494,31,0,0,0,1
11495,31,0,0,1,0
11496,31,0,1,0,0
11497,31,0,0,1,0
11498,31,0,0,0,1
11499,31,0,1,0,0
11500,31,0,0,1,0
11501,31,1,0,0,0
11502,31,0,1,0,0
11503,31,0,0,1,0
11504,31,1,0,0,0
11505,31,0,1,0,0
11506,31,0,1,0,0
11507,31,1,0,0,0
11508,31,0,1,0,0
11509,31,0,0,1,0
11510,31,0,0,1,0
11511,31,0,1,0,0
11512,31,0,1,0,0
11513,31,0,0,1,0
11514,31,0,1,0,0
11515,31,0,0,1,0
11516,31,0,0,1,0
11517,31,0,1,0,0
11518,31,0,1,0,0
11519,31,0,0,1,0
11520,31,0,1,0,0
11521,31,0,0,1,0
11522,31,0,1,0,0
11523,31,0,0,1,0
11524,31,1,0,0,0
11525,31,0,0,1,0
11526,31,0,1,0,0
11527,31,0,1,0,0
11528,31,0,1,0,0
11529,31,0,0,1,0
11530,31,0,0,0,1
11531,31,0,0,1,0
11532,31,0,0,0,1
11533,31,1,0,0,0
11534,31,0,1,0,0
11535,31,0,0,0,1
11536,31,0,0,1,0
11537,31,0,1,0,0
11538,31,0,0,0,1
11539,31,0,0,0,1
11540,31,0,1,0,0
11541,31,0,1,0,0
11542,31,0,1,0,0
11543,31,0,1,0,0
11544,31,0,0,1,0
11545,31,1,0,0,0
11546,31,0,0,0,1
11547,31,0,1,0,0
11548,31,0,0,1,0
11549,31,0,0,1,0
11550,31,0,0,0,1
11551,31,0,0,1,0
11552,31,1,0,0,0
11553,31,0,1,0,0
11554,31,0,1,0,0
11555,31,0,1,0,0
11556,31,0,0,1,0
11557,31,1,0,0,0
11558,31,0,0,1,0
11559,31,1,0,0,0
11560,31,0,0,1,0
11561,31,0,0,1,0
11562,31,0,1,0,0
11563,31,0,1,0,0
11564,31,0,1,0,0
11565,31,0,1,0,0
11566,31,0,0,1,0
11567,31,0,0,1,0
11568,31,1,0,0,0
11569,31,0,0,1,0
11570,31,0,0,1,0
11571,31,0,0,1,0
11572,31,0,0,1,0
11573,31,0,0,1,0
11574,31,1,0,0,0
11575,31,0,1,0,0
11576,31,0,1,0,0
11577,31,0,0,1,0
11578,31,0,1,0,0
11579,31,0,1,0,0
11580,31,1,0,0,0
11581,31,0,1,0,0
11582,31,0,0,1,0
11583,31,0,0,1,0
11584,31,1,0,0,0
11585,31,0,1,0,0
11586,31,0,0,0,1
11587,31,0,1,0,0
11588,31,0,0,1,0
11589,31,0,0,1,0
11590,31,0,1,0,0
11591,31,0,1,0,0
11592,31,0,0,1,0
11593,31,0,1,0,0
11594,31,1,0,0,0
11595,31,1,0,0,0
11596,31,0,0,0,1
11597,31,0,1,0,0
11598,31,0,0,1,0
11599,31,0,0,0,1
11600,31,0,0,1,0
11601,31,1,0,0,0
11602,31,1,0,0,0
11603,31,0,1,0,0
11604,31,0,1,0,0
11605,31,0,1,0,0
11606,31,1,0,0,0
11607,31,0,1,0,0
11608,31,0,0,0,1
11609,31,0,0,0,1
11610,31,0,0,0,1
11611,31,1,0,0,0
11612,31,1,0,0,0
11613,31,0,1,0,0
11614,31,0,1,0,0
11615,31,0,0,1,0
11616,31,1,0,0,0
11617,31,1,0,0,0
11618,31,0,0,0,1
11619,31,0,1,0,0
11620,31,1,0,0,0
11621,31,0,1,0,0
11622,31,0,0,1,0
11623,31,0,0,0,1
11624,31,0,0,1,0
11625,31,0,0,1,0
11626,31,0,1,0,0
11627,31,1,0,0,0
11628,31,0,0,1,0
11629,31,0,0,0,1
11630,31,0,0,1,0
11631,31,0,0,1,0
11632,31,0,0,1,0
11633,31,0,0,1,0
11634,31,0,0,1,0
11635,31,0,0,1,0
11636,31,0,0,0,1
11637,31,0,1,0,0
11638,31,0,1,0,0
11639,31,0,0,1,0
11640,31,0,0,1,0
11641,31,0,0,1,0
11642,31,0,1,0,0
11643,31,0,0,1,0
11644,31,0,1,0,0
11645,31,0,1,0,0
11646,31,0,1,0,0
11647,31,0,0,0,1
11648,31,0,1,0,0
11649,31,0,1,0,0
11650,31,0,0,1,0
11651,31,0,0,1,0
11652,31,0,0,1,0
11653,31,1,0,0,0
11654,31,0,0,1,0
11655,31,0,0,1,0
11656,31,0,1,0,0
11657,31,0,0,0,1
11658,31,0,1,0,0
11659,31,0,1,0,0
11660,31,0,1,0,0
11661,31,0,1,0,0
11662,31,0,1,0,0
11663,31,0,1,0,0
11664,31,0,1,0,0
11665,32,0,1,0,0
11666,32,0,0,1,0
11667,32,0,0,1,0
11668,32,1,0,0,0
11669,32,0,0,0,1
11670,32,0,1,0,0
11671,32,0,1,0,0
11672,32,0,0,1,0
11673,32,0,0,0,1
11674,32,0,0,1,0
11675,32,0,0,1,0
11676,32,0,1,0,0
11677,32,0,1,0,0
11678,32,1,0,0,0
11679,32,1,0,0,0
11680,32,0,1,0,0
11681,32,0,0,0,1
11682,32,0,0,0,1
11683,32,1,0,0,0
11684,32,0,1,0,0
11685,32,0,0,0,1
11686,32,1,0,0,0
11687,32,0,1,0,0
11688,32,1,0,0,0
11689,32,0,0,1,0
11690,32,0,0,1,0
11691,32,1,0,0,0
11692,32,0,0,1,0
11693,32,0,0,1,0
11694,32,0,1,0,0
11695,32,0,0,0,1
11696,32,0,0,1,0
11697,32,1,0,0,0
11698,32,0,0,0,1
11699,32,0,1,0,0
11700,32,0,0,1,0
11701,32,0,0,1,0
11702,32,0,0,1,0
11703,32,0,0,1,0
11704,32,1,0,0,0
11705,32,0,0,1,0
11706,32,0,1,0,0
11707,32,0,0,0,1
11708,32,0,0,0,1
11709,32,1,0,0,0
11710,32,0,1,0,0
11711,32,1,0,0,0
11712,32,0,0,1,0
11713,32,0,0,1,0
11714,32,0,0,0,1
11715,32,0,0,1,0
11716,32,0,0,0,1
11717,32,1,0,0,0
11718,32,1,0,0,0
11719,32,0,0,1,0
11720,32,0,1,0,0
11721,32,0,0,0,1
11722,32,0,0,0,1
11723,32,0,1,0,0
11724,32,1,0,0,0
11725,32,1,0,0,0
11726,32,1,0,0,0
11727,32,0,1,0,0
11728,32,0,0,0,1
11729,32,0,1,0,0
11730,32,0,0,1,0
11731,32,0,0,1,0
11732,32,1,0,0,0
11733,32,0,1,0,0
11734,32,0,0,1,0
11735,32,0,1,0,0
11736,32,1,0,0,0
11737,32,1,0,0,0
11738,32,0,0,1,0
11739,32,0,0,1,0
11740,32,0,1,0,0
11741,32,0,0,1,0
11742,32,1,0,0,0
11743,32,0,1,0,0
11744,32,0,1,0,0
11745,32,0,0,1,0
11746,32,0,0,1,0
11747,32,0,0,1,0
11748,32,0,0,0,1
11749,32,0,0,0,1
11750,32,1,0,0,0
11751,32,1,0,0,0
11752,32,1,0,0,0
11753,32,0,1,0,0
11754,32,1,0,0,0
11755,32,0,1,0,0
11756,32,0,1,0,0
11757,32,0,0,0,1
11758,32,0,1,0,0
11759,32,0,0,0,1
11760,32,0,0,0,1
11761,32,0,0,1,0
11762,32,0,0,0,1
11763,32,0,1,0,0
11764,32,1,0,0,0
11765,32,0,0,1,0
11766,32,0,0,1,0
11767,32,0,1,0,0
11768,32,1,0,0,0
11769,32,0,0,1,0
11770,32,0,1,0,0
11771,32,0,1,0,0
11772,32,0,0,1,0
11773,32,0,0,0,1
11774,32,1,0,0,0
11775,32,0,1,0,0
11776,32,0,0,1,0
11777,32,0,0,1,0
11778,32,0,0,1,0
11779,32,0,1,0,0
11780,32,0,1,0,0
11781,32,0,0,1,0
11782,32,0,1,0,0
11783,32,0,0,1,0
11784,32,0,0,0,1
11785,32,0,0,1,0
11786,32,0,0,1,0
11787,32,0,0,1,0
11788,32,0,0,0,1
11789,32,0,0,1,0
11790,32,0,0,1,0
11791,32,0,0,1,0
11792,32,0,1,0,0
11793,32,0,1,0,0
11794,32,0,0,1,0
