,Region,American Cuisine,Asian Cuisine,Drinks/Dessert,Latin Cuisine,No Opinion
46706,125,0,0,0,0,1
46707,125,0,0,1,0,0
46708,125,0,1,0,0,0
46709,125,1,0,0,0,0
46710,125,0,0,0,1,0
46711,125,0,1,0,0,0
46712,125,0,0,0,0,1
46713,125,0,0,0,0,1
46714,125,1,0,0,0,0
46715,125,0,0,0,0,1
46716,125,1,0,0,0,0
46717,125,0,0,0,1,0
46718,125,0,0,0,0,1
46719,125,0,0,0,1,0
46720,125,0,0,0,1,0
46721,125,1,0,0,0,0
46722,125,0,1,0,0,0
46723,125,0,0,0,0,1
46724,125,1,0,0,0,0
46725,125,0,0,0,0,1
46726,125,0,0,1,0,0
46727,125,0,1,0,0,0
46728,125,1,0,0,0,0
46729,125,0,1,0,0,0
46730,125,0,0,0,0,1
46731,125,0,0,1,0,0
46732,125,0,0,1,0,0
46733,125,1,0,0,0,0
46734,125,0,0,0,0,1
46735,125,0,1,0,0,0
46736,125,0,0,1,0,0
46737,125,0,1,0,0,0
46738,125,0,1,0,0,0
46739,125,0,0,1,0,0
46740,125,0,0,1,0,0
46741,125,0,1,0,0,0
46742,125,0,0,0,0,1
46743,125,0,0,0,1,0
46744,125,0,1,0,0,0
46745,125,1,0,0,0,0
46746,125,0,1,0,0,0
46747,125,0,0,0,0,1
46748,125,0,1,0,0,0
46749,125,0,0,0,1,0
46750,125,0,0,0,1,0
46751,125,0,0,1,0,0
46752,125,0,0,0,0,1
46753,125,1,0,0,0,0
46754,125,0,0,0,1,0
46755,125,0,0,0,1,0
46756,125,0,1,0,0,0
46757,125,1,0,0,0,0
46758,125,0,0,0,1,0
46759,125,0,1,0,0,0
46760,125,0,0,0,0,1
46761,125,0,0,0,1,0
46762,125,1,0,0,0,0
46763,125,0,0,0,1,0
46764,125,0,0,1,0,0
46765,125,0,0,0,1,0
46766,125,0,0,0,0,1
46767,125,0,0,1,0,0
46768,125,0,0,1,0,0
46769,125,0,0,0,0,1
46770,125,0,0,1,0,0
46771,125,0,1,0,0,0
46772,125,0,0,1,0,0
46773,125,0,0,1,0,0
46774,125,0,0,0,0,1
46775,125,0,0,1,0,0
46776,125,0,0,0,0,1
46777,125,1,0,0,0,0
46778,125,0,0,0,1,0
46779,125,0,0,0,0,1
46780,125,0,0,0,1,0
46781,125,0,0,1,0,0
46782,125,1,0,0,0,0
46783,125,0,0,1,0,0
46784,125,0,0,0,0,1
46785,125,0,1,0,0,0
46786,125,0,0,0,1,0
46787,125,0,0,0,1,0
46788,125,1,0,0,0,0
46789,125,0,0,0,0,1
46790,125,0,0,0,1,0
46791,125,0,0,0,1,0
46792,125,0,0,0,0,1
46793,125,0,1,0,0,0
46794,125,0,0,0,1,0
46795,125,1,0,0,0,0
46796,125,0,1,0,0,0
46797,125,0,0,1,0,0
46798,125,0,0,0,0,1
46799,125,1,0,0,0,0
46800,125,0,0,0,0,1
46801,125,0,0,1,0,0
46802,125,1,0,0,0,0
46803,125,0,0,0,1,0
46804,125,0,0,0,1,0
46805,125,0,0,1,0,0
46806,125,1,0,0,0,0
46807,125,0,0,0,1,0
46808,125,1,0,0,0,0
46809,125,0,0,0,0,1
46810,125,1,0,0,0,0
46811,125,0,0,0,1,0
46812,125,0,0,0,0,1
46813,125,0,0,0,0,1
46814,125,0,0,0,0,1
46815,125,0,0,0,0,1
46816,125,0,0,0,0,1
46817,125,0,1,0,0,0
46818,125,0,0,0,0,1
46819,125,0,0,0,1,0
46820,125,0,1,0,0,0
46821,125,1,0,0,0,0
46822,125,1,0,0,0,0
46823,125,0,0,0,1,0
46824,125,0,0,1,0,0
46825,125,0,0,0,0,1
46826,125,0,0,0,1,0
46827,125,0,0,1,0,0
46828,125,0,1,0,0,0
46829,125,1,0,0,0,0
46830,125,0,0,0,1,0
46831,125,0,0,0,1,0
46832,125,1,0,0,0,0
46833,125,0,0,0,0,1
46834,125,0,0,0,1,0
46835,125,0,0,1,0,0
46836,125,0,0,0,0,1
46837,125,0,0,0,1,0
46838,125,0,0,0,1,0
46839,125,0,0,1,0,0
46840,125,1,0,0,0,0
46841,125,0,0,0,1,0
46842,125,0,0,0,1,0
46843,125,0,0,0,1,0
46844,125,0,0,0,0,1
46845,125,0,0,0,0,1
46846,125,0,0,0,0,1
46847,125,0,0,0,0,1
46848,125,1,0,0,0,0
46849,125,0,0,0,0,1
46850,125,0,1,0,0,0
46851,125,1,0,0,0,0
46852,125,1,0,0,0,0
46853,125,0,0,0,0,1
46854,125,0,0,1,0,0
46855,125,1,0,0,0,0
46856,125,1,0,0,0,0
46857,125,0,0,0,0,1
46858,125,0,0,0,1,0
46859,125,0,1,0,0,0
46860,125,0,0,1,0,0
46861,125,1,0,0,0,0
46862,125,0,0,0,1,0
46863,125,0,0,0,0,1
46864,125,0,1,0,0,0
46865,125,0,0,0,1,0
46866,125,1,0,0,0,0
46867,125,1,0,0,0,0
46868,125,0,0,0,1,0
46869,125,1,0,0,0,0
46870,125,1,0,0,0,0
46871,125,0,0,0,1,0
46872,125,0,0,0,1,0
46873,125,1,0,0,0,0
46874,125,0,0,0,1,0
46875,126,0,0,1,0,0
46876,126,0,0,0,0,1
46877,126,0,0,0,0,1
46878,126,0,0,0,0,1
46879,126,0,0,0,0,1
46880,126,0,0,1,0,0
46881,126,0,1,0,0,0
46882,126,0,0,0,0,1
46883,126,0,0,0,0,1
46884,126,1,0,0,0,0
46885,126,0,0,1,0,0
46886,126,0,1,0,0,0
46887,126,0,0,1,0,0
46888,126,0,0,0,0,1
46889,126,0,0,0,0,1
46890,126,0,0,0,0,1
46891,126,1,0,0,0,0
46892,126,0,0,0,0,1
46893,126,0,1,0,0,0
46894,126,0,1,0,0,0
46895,126,0,0,0,1,0
46896,126,0,0,0,0,1
46897,126,0,0,0,0,1
46898,126,0,1,0,0,0
46899,126,0,0,1,0,0
46900,126,0,0,0,0,1
46901,126,0,0,0,0,1
46902,126,0,0,0,1,0
46903,126,1,0,0,0,0
46904,126,0,0,0,0,1
46905,126,0,0,0,0,1
46906,126,0,0,0,1,0
46907,126,0,0,0,1,0
46908,126,0,0,1,0,0
46909,126,0,0,0,0,1
46910,126,1,0,0,0,0
46911,126,0,0,0,0,1
46912,126,0,0,0,0,1
46913,126,0,0,0,1,0
46914,126,0,0,1,0,0
46915,126,0,0,0,1,0
46916,126,1,0,0,0,0
46917,126,0,1,0,0,0
46918,126,0,0,0,0,1
46919,126,0,0,0,0,1
46920,126,0,1,0,0,0
46921,126,1,0,0,0,0
46922,126,0,0,0,1,0
46923,126,0,0,0,1,0
46924,126,1,0,0,0,0
46925,126,0,0,0,0,1
46926,126,0,0,0,0,1
46927,126,0,0,1,0,0
46928,126,0,0,0,0,1
46929,126,0,0,0,0,1
46930,126,1,0,0,0,0
46931,126,0,0,1,0,0
46932,126,0,0,1,0,0
46933,126,1,0,0,0,0
46934,126,0,1,0,0,0
46935,126,1,0,0,0,0
46936,126,1,0,0,0,0
46937,126,0,1,0,0,0
46938,126,0,1,0,0,0
46939,126,1,0,0,0,0
46940,126,0,0,0,0,1
46941,126,0,0,0,1,0
46942,126,0,0,0,1,0
46943,126,0,0,0,0,1
46944,126,1,0,0,0,0
46945,126,0,0,0,0,1
46946,126,1,0,0,0,0
46947,126,1,0,0,0,0
46948,126,0,0,1,0,0
46949,126,0,0,0,0,1
46950,126,0,0,0,0,1
46951,126,0,0,1,0,0
46952,126,0,0,0,0,1
46953,126,0,0,0,0,1
46954,126,0,1,0,0,0
46955,126,0,0,0,1,0
46956,126,0,0,0,1,0
46957,126,1,0,0,0,0
46958,126,0,0,0,1,0
46959,126,0,0,0,1,0
46960,126,0,0,0,0,1
46961,126,1,0,0,0,0
46962,126,0,0,1,0,0
46963,126,0,1,0,0,0
46964,126,0,0,0,1,0
46965,126,0,0,0,0,1
46966,126,1,0,0,0,0
46967,126,0,0,1,0,0
46968,126,1,0,0,0,0
46969,126,1,0,0,0,0
46970,126,0,0,1,0,0
46971,126,0,0,0,0,1
46972,126,0,0,0,0,1
46973,126,0,0,0,0,1
46974,126,0,0,1,0,0
46975,126,0,0,1,0,0
46976,126,0,0,0,0,1
46977,126,0,0,0,0,1
46978,126,1,0,0,0,0
46979,126,0,0,1,0,0
46980,126,0,0,0,1,0
46981,126,0,0,1,0,0
46982,126,0,0,1,0,0
46983,126,0,0,1,0,0
46984,126,1,0,0,0,0
46985,126,0,0,0,1,0
46986,126,1,0,0,0,0
46987,126,0,0,0,0,1
46988,126,1,0,0,0,0
46989,126,0,0,0,1,0
46990,126,0,0,1,0,0
46991,126,1,0,0,0,0
46992,126,0,0,0,1,0
46993,126,0,0,0,0,1
46994,126,0,0,1,0,0
46995,126,0,0,0,0,1
46996,126,0,0,1,0,0
46997,126,0,0,0,1,0
46998,126,1,0,0,0,0
46999,126,0,1,0,0,0
47000,126,1,0,0,0,0
47001,126,0,0,1,0,0
47002,126,0,0,1,0,0
47003,126,0,0,0,1,0
47004,126,0,0,1,0,0
47005,126,0,0,0,0,1
47006,126,0,0,0,1,0
47007,126,0,0,0,0,1
47008,126,0,0,0,0,1
47009,126,0,1,0,0,0
47010,126,0,1,0,0,0
47011,126,0,1,0,0,0
47012,126,0,0,0,1,0
47013,126,0,0,0,0,1
47014,126,0,0,1,0,0
47015,126,0,0,0,0,1
47016,126,0,0,0,1,0
47017,126,0,0,0,0,1
47018,126,1,0,0,0,0
47019,126,0,0,0,0,1
47020,126,0,1,0,0,0
47021,126,0,0,0,0,1
47022,126,1,0,0,0,0
47023,126,0,1,0,0,0
47024,126,0,0,0,0,1
47025,126,0,0,0,1,0
47026,126,0,0,0,0,1
47027,126,0,0,0,1,0
47028,126,0,1,0,0,0
47029,126,0,0,1,0,0
47030,126,1,0,0,0,0
47031,126,1,0,0,0,0
47032,126,0,0,0,1,0
47033,126,0,0,0,1,0
47034,126,0,0,0,0,1
47035,126,0,0,0,1,0
47036,126,0,1,0,0,0
47037,126,0,0,0,1,0
47038,126,0,0,0,1,0
47039,126,0,0,0,0,1
47040,126,0,0,0,0,1
47041,126,0,0,0,0,1
47042,126,0,0,1,0,0
47043,126,0,0,0,0,1
47044,126,0,0,0,0,1
47045,126,0,0,0,1,0
47046,126,0,0,0,1,0
47047,126,0,0,0,1,0
47048,126,0,0,0,0,1
47049,126,0,0,0,0,1
47050,126,0,0,0,0,1
47051,126,0,0,0,1,0
47052,126,0,0,0,0,1
47053,126,0,0,0,0,1
47054,126,0,0,0,1,0
47055,126,0,1,0,0,0
47056,126,0,0,0,0,1
47057,126,0,0,1,0,0
47058,126,0,0,0,0,1
47059,126,0,0,0,0,1
47060,126,0,0,0,1,0
47061,126,0,0,0,0,1
47062,126,0,0,1,0,0
47063,126,0,0,0,1,0
47064,126,0,0,0,0,1
47065,126,1,0,0,0,0
47066,126,1,0,0,0,0
47067,126,0,0,1,0,0
47068,126,0,0,0,0,1
47069,126,0,0,0,0,1
47070,126,0,0,0,0,1
47071,126,0,0,0,0,1
47072,126,0,1,0,0,0
47073,126,0,0,1,0,0
47074,126,0,1,0,0,0
47075,126,0,0,0,1,0
47076,126,0,0,0,1,0
47077,126,0,1,0,0,0
47078,126,0,0,0,0,1
47079,126,0,0,0,0,1
47080,126,0,0,1,0,0
47081,126,0,0,0,0,1
47082,126,0,0,0,0,1
47083,126,0,0,0,0,1
47084,126,0,0,0,0,1
47085,126,1,0,0,0,0
47086,126,0,1,0,0,0
47087,126,0,0,0,1,0
47088,126,0,0,0,1,0
47089,126,0,0,0,0,1
47090,126,0,0,0,0,1
47091,126,0,0,1,0,0
47092,126,0,0,0,1,0
47093,126,0,0,0,0,1
47094,126,0,0,0,0,1
47095,126,0,0,0,0,1
47096,126,0,0,0,0,1
47097,126,0,0,1,0,0
47098,126,0,0,0,1,0
47099,126,0,0,0,0,1
47100,126,0,0,1,0,0
47101,126,1,0,0,0,0
47102,126,0,0,0,0,1
47103,126,0,0,0,0,1
47104,126,1,0,0,0,0
47105,126,1,0,0,0,0
47106,126,1,0,0,0,0
47107,126,0,0,0,0,1
47108,126,0,0,1,0,0
47109,126,0,0,0,1,0
47110,126,0,1,0,0,0
47111,126,0,1,0,0,0
47112,126,0,0,0,0,1
47113,126,0,0,0,0,1
47114,126,0,0,0,1,0
47115,126,1,0,0,0,0
47116,126,0,0,0,1,0
47117,126,0,0,1,0,0
47118,126,0,0,0,0,1
47119,126,0,1,0,0,0
47120,126,0,0,0,1,0
47121,126,0,0,0,0,1
47122,126,0,1,0,0,0
47123,126,1,0,0,0,0
47124,126,0,0,0,0,1
47125,126,0,0,1,0,0
47126,126,0,0,0,0,1
47127,126,0,0,0,0,1
47128,126,0,0,1,0,0
47129,126,1,0,0,0,0
47130,126,0,0,0,1,0
47131,126,1,0,0,0,0
47132,126,0,0,0,0,1
47133,126,0,0,0,1,0
47134,126,0,0,0,1,0
47135,126,0,0,0,1,0
47136,126,0,0,1,0,0
47137,126,0,0,0,0,1
47138,126,0,0,1,0,0
47139,126,0,0,0,0,1
47140,126,0,0,0,1,0
47141,126,0,0,0,0,1
47142,126,0,0,0,1,0
47143,126,0,0,0,0,1
47144,126,0,0,0,0,1
47145,126,1,0,0,0,0
47146,126,0,1,0,0,0
47147,126,0,0,0,1,0
47148,127,0,0,0,1,0
47149,127,1,0,0,0,0
47150,127,1,0,0,0,0
47151,127,0,0,1,0,0
47152,127,0,0,1,0,0
47153,127,1,0,0,0,0
47154,127,0,0,0,1,0
47155,127,0,0,0,1,0
47156,127,0,1,0,0,0
47157,127,0,0,0,1,0
47158,127,0,0,1,0,0
47159,127,0,0,0,0,1
47160,127,0,0,0,0,1
47161,127,0,0,0,0,1
47162,127,0,0,0,0,1
47163,127,0,0,0,1,0
47164,127,0,0,0,1,0
47165,127,0,1,0,0,0
47166,127,0,0,0,0,1
47167,127,0,1,0,0,0
47168,127,1,0,0,0,0
47169,127,0,0,0,0,1
47170,127,0,0,0,0,1
47171,127,0,0,0,1,0
47172,127,0,0,1,0,0
47173,127,0,0,0,0,1
47174,127,1,0,0,0,0
47175,127,0,0,0,0,1
47176,127,0,0,0,0,1
47177,127,1,0,0,0,0
47178,127,1,0,0,0,0
47179,127,1,0,0,0,0
47180,127,0,0,0,1,0
47181,127,0,0,0,0,1
47182,127,0,0,1,0,0
47183,127,0,0,0,0,1
47184,127,0,0,0,0,1
47185,127,0,0,1,0,0
47186,127,1,0,0,0,0
47187,127,0,1,0,0,0
47188,127,0,0,1,0,0
47189,127,0,0,0,0,1
47190,127,0,0,0,0,1
47191,127,0,0,1,0,0
47192,127,0,0,0,1,0
47193,127,0,0,0,0,1
47194,127,0,0,0,0,1
47195,127,0,0,1,0,0
47196,127,0,0,0,0,1
47197,127,0,0,0,1,0
47198,127,0,1,0,0,0
47199,127,0,0,0,0,1
47200,127,0,0,1,0,0
47201,127,0,0,0,1,0
47202,127,0,0,1,0,0
47203,127,0,0,0,0,1
47204,127,0,0,0,1,0
47205,127,0,0,0,0,1
47206,127,0,0,0,0,1
47207,127,0,0,0,0,1
47208,127,1,0,0,0,0
47209,127,0,1,0,0,0
47210,127,0,0,1,0,0
47211,127,0,0,0,0,1
47212,127,0,0,0,1,0
47213,127,0,0,1,0,0
47214,127,0,0,0,0,1
47215,127,1,0,0,0,0
47216,127,0,0,0,0,1
47217,127,0,0,1,0,0
47218,127,0,0,0,0,1
47219,127,0,0,0,1,0
47220,127,0,1,0,0,0
47221,127,0,0,0,0,1
47222,127,0,0,0,0,1
47223,127,0,0,0,1,0
47224,127,0,0,1,0,0
47225,127,0,0,0,0,1
47226,127,1,0,0,0,0
47227,127,0,0,0,0,1
47228,127,0,0,1,0,0
47229,127,1,0,0,0,0
47230,127,0,1,0,0,0
47231,127,0,1,0,0,0
47232,127,0,1,0,0,0
47233,127,0,1,0,0,0
47234,127,0,1,0,0,0
47235,127,0,0,0,0,1
47236,127,0,0,1,0,0
47237,127,0,0,1,0,0
47238,127,0,0,1,0,0
47239,127,0,0,0,0,1
47240,127,0,0,0,1,0
47241,127,0,1,0,0,0
47242,127,0,0,0,0,1
47243,127,0,0,0,0,1
47244,127,0,0,0,1,0
47245,127,0,0,0,1,0
47246,127,0,1,0,0,0
47247,127,0,0,1,0,0
47248,127,0,0,0,0,1
47249,127,0,0,0,0,1
47250,127,0,0,1,0,0
47251,127,0,0,0,0,1
47252,127,0,0,0,0,1
47253,127,0,1,0,0,0
47254,127,0,1,0,0,0
47255,127,0,0,0,0,1
47256,127,0,0,0,1,0
47257,127,0,0,1,0,0
47258,127,0,1,0,0,0
47259,127,0,0,0,0,1
47260,127,0,0,1,0,0
47261,127,0,0,1,0,0
47262,127,1,0,0,0,0
47263,127,0,0,0,0,1
47264,127,0,0,0,0,1
47265,127,0,0,1,0,0
47266,127,0,0,0,0,1
47267,127,0,0,1,0,0
47268,127,0,0,1,0,0
47269,127,0,0,0,0,1
47270,127,0,1,0,0,0
47271,127,0,1,0,0,0
47272,127,0,1,0,0,0
47273,127,0,0,0,1,0
47274,127,0,0,0,0,1
47275,127,0,0,0,0,1
47276,128,0,0,0,1,0
47277,128,1,0,0,0,0
47278,128,0,0,0,1,0
47279,128,0,0,0,0,1
47280,128,0,0,0,0,1
47281,128,1,0,0,0,0
47282,128,0,0,0,0,1
47283,128,0,0,0,1,0
47284,128,0,0,0,1,0
47285,128,0,0,0,0,1
47286,128,0,0,0,0,1
47287,128,0,0,0,0,1
47288,128,0,0,0,0,1
47289,128,0,0,1,0,0
47290,128,0,0,0,0,1
47291,128,0,0,0,0,1
47292,128,0,0,0,0,1
47293,128,0,0,1,0,0
47294,128,0,0,0,0,1
47295,128,0,0,0,0,1
47296,128,1,0,0,0,0
47297,128,0,0,0,0,1
47298,128,0,0,0,0,1
47299,128,0,0,0,0,1
47300,128,0,0,0,0,1
47301,128,0,0,1,0,0
47302,128,0,0,0,0,1
47303,128,1,0,0,0,0
47304,128,0,0,0,0,1
47305,128,0,1,0,0,0
47306,128,0,0,1,0,0
47307,128,0,0,0,1,0
47308,128,0,1,0,0,0
47309,128,0,0,0,0,1
47310,128,0,1,0,0,0
47311,128,0,0,0,1,0
47312,128,0,0,0,1,0
47313,128,0,0,0,0,1
47314,128,0,0,1,0,0
47315,128,0,1,0,0,0
47316,128,0,0,1,0,0
47317,128,0,1,0,0,0
47318,128,0,0,0,1,0
47319,128,0,1,0,0,0
47320,128,0,0,1,0,0
47321,128,0,0,0,0,1
47322,128,0,1,0,0,0
47323,128,1,0,0,0,0
47324,128,0,0,0,0,1
47325,128,1,0,0,0,0
47326,128,0,0,0,1,0
47327,128,1,0,0,0,0
47328,128,0,0,0,0,1
47329,128,0,0,0,0,1
47330,128,0,1,0,0,0
47331,128,0,0,1,0,0
47332,128,0,0,0,0,1
47333,128,0,1,0,0,0
47334,128,0,0,1,0,0
47335,128,0,1,0,0,0
47336,128,0,1,0,0,0
47337,128,0,1,0,0,0
47338,128,0,0,0,0,1
47339,128,0,1,0,0,0
47340,128,0,1,0,0,0
47341,128,0,0,0,1,0
47342,128,0,0,0,0,1
47343,128,0,0,0,0,1
47344,128,0,1,0,0,0
47345,128,0,1,0,0,0
47346,128,0,0,0,0,1
47347,128,0,0,0,0,1
47348,128,0,0,0,0,1
47349,128,0,0,0,0,1
47350,128,0,1,0,0,0
47351,128,0,0,0,1,0
47352,128,0,0,1,0,0
47353,128,0,0,0,1,0
47354,128,1,0,0,0,0
47355,128,0,0,0,1,0
47356,128,0,0,0,1,0
47357,128,0,0,1,0,0
47358,128,0,0,0,1,0
47359,128,0,0,0,0,1
47360,128,0,0,0,0,1
47361,128,0,0,1,0,0
47362,128,0,0,0,1,0
47363,128,0,0,0,0,1
47364,128,0,0,0,0,1
47365,128,0,0,0,0,1
47366,128,0,0,1,0,0
47367,128,0,0,1,0,0
47368,128,0,0,0,0,1
47369,128,0,0,0,1,0
47370,128,0,0,1,0,0
47371,128,0,0,0,1,0
47372,128,0,1,0,0,0
47373,128,0,0,0,1,0
47374,128,0,0,0,1,0
47375,128,0,0,0,0,1
47376,128,0,0,0,0,1
47377,128,0,0,1,0,0
47378,128,0,0,0,1,0
47379,128,0,0,1,0,0
47380,128,0,0,0,0,1
47381,128,0,0,0,1,0
47382,128,0,0,0,0,1
47383,128,0,0,0,0,1
47384,128,0,0,0,0,1
47385,128,0,0,1,0,0
47386,128,0,1,0,0,0
47387,128,0,0,1,0,0
47388,128,0,0,1,0,0
47389,128,0,0,0,0,1
47390,128,0,0,0,1,0
47391,128,1,0,0,0,0
47392,128,0,1,0,0,0
47393,128,0,1,0,0,0
47394,128,0,0,0,1,0
47395,128,0,0,0,0,1
47396,128,0,0,0,0,1
47397,128,0,0,0,0,1
47398,128,0,0,0,0,1
47399,128,0,0,1,0,0
47400,128,0,0,0,0,1
47401,128,1,0,0,0,0
47402,128,0,1,0,0,0
47403,128,0,0,0,0,1
47404,128,1,0,0,0,0
47405,128,0,0,0,1,0
47406,128,1,0,0,0,0
47407,128,0,1,0,0,0
47408,128,0,0,0,0,1
47409,128,0,0,0,0,1
47410,128,0,0,0,0,1
47411,128,0,0,0,0,1
47412,128,0,0,0,1,0
47413,128,0,1,0,0,0
47414,128,0,1,0,0,0
47415,128,0,0,0,0,1
47416,128,0,0,0,0,1
47417,128,0,0,1,0,0
47418,128,0,0,1,0,0
47419,128,0,0,1,0,0
47420,128,0,0,0,1,0
47421,128,0,0,0,0,1
47422,128,0,0,0,0,1
47423,128,0,1,0,0,0
47424,128,0,0,0,0,1
47425,128,0,1,0,0,0
47426,128,0,0,0,0,1
47427,128,0,1,0,0,0
47428,128,0,0,1,0,0
47429,128,0,0,0,0,1
47430,128,0,0,1,0,0
47431,128,0,0,0,1,0
47432,128,1,0,0,0,0
47433,128,0,0,0,0,1
47434,128,0,0,0,1,0
47435,128,0,0,0,1,0
47436,128,0,0,0,0,1
47437,128,1,0,0,0,0
47438,128,0,0,1,0,0
47439,128,0,0,0,0,1
47440,128,0,0,0,0,1
47441,128,0,0,1,0,0
47442,128,0,1,0,0,0
47443,128,0,0,0,0,1
47444,128,0,0,0,0,1
47445,128,1,0,0,0,0
47446,128,0,1,0,0,0
47447,128,0,0,1,0,0
47448,128,0,0,0,0,1
47449,128,1,0,0,0,0
47450,128,0,1,0,0,0
47451,128,0,0,0,0,1
47452,128,1,0,0,0,0
47453,128,0,1,0,0,0
47454,128,0,1,0,0,0
47455,128,0,0,0,0,1
47456,128,0,0,0,0,1
47457,128,0,1,0,0,0
47458,128,0,0,0,1,0
47459,128,0,1,0,0,0
47460,128,0,0,0,1,0
47461,128,0,0,0,0,1
47462,128,1,0,0,0,0
47463,128,0,0,0,0,1
47464,128,0,0,0,0,1
47465,128,0,0,0,0,1
47466,128,0,0,1,0,0
47467,128,0,0,1,0,0
47468,128,1,0,0,0,0
47469,128,0,0,0,0,1
47470,128,1,0,0,0,0
47471,128,0,0,0,0,1
47472,128,0,0,0,0,1
47473,128,0,0,0,0,1
47474,128,0,0,0,0,1
47475,128,0,0,1,0,0
47476,128,1,0,0,0,0
47477,128,1,0,0,0,0
47478,128,0,0,0,1,0
47479,128,1,0,0,0,0
47480,128,0,0,0,0,1
47481,128,1,0,0,0,0
47482,128,0,0,1,0,0
47483,128,0,0,1,0,0
47484,128,0,0,0,1,0
47485,128,0,0,1,0,0
47486,128,0,0,0,0,1
47487,128,1,0,0,0,0
47488,128,0,0,0,0,1
47489,128,0,1,0,0,0
47490,128,0,0,1,0,0
47491,128,0,0,0,1,0
47492,128,1,0,0,0,0
47493,128,1,0,0,0,0
47494,128,0,1,0,0,0
47495,128,0,0,0,0,1
47496,128,0,0,0,0,1
47497,128,0,0,0,1,0
47498,128,1,0,0,0,0
47499,128,0,0,1,0,0
47500,128,1,0,0,0,0
47501,128,0,0,0,0,1
47502,128,0,1,0,0,0
47503,128,0,0,0,0,1
47504,128,0,1,0,0,0
47505,128,0,0,0,1,0
47506,128,0,0,1,0,0
47507,128,0,0,0,0,1
47508,128,0,0,1,0,0
47509,128,0,0,0,0,1
47510,128,0,0,1,0,0
47511,128,0,0,0,0,1
47512,128,1,0,0,0,0
47513,128,1,0,0,0,0
47514,128,0,0,0,0,1
47515,128,1,0,0,0,0
47516,128,0,0,1,0,0
47517,128,0,0,1,0,0
47518,128,0,0,0,1,0
47519,128,0,0,0,0,1
47520,128,0,0,0,1,0
47521,128,1,0,0,0,0
47522,128,0,0,1,0,0
47523,128,0,0,0,0,1
47524,128,0,1,0,0,0
47525,128,0,0,1,0,0
47526,128,0,0,0,0,1
47527,128,0,0,0,1,0
47528,128,0,0,0,0,1
47529,128,0,0,0,0,1
47530,128,0,0,0,0,1
47531,128,0,1,0,0,0
47532,128,0,0,1,0,0
47533,128,0,0,0,0,1
47534,128,0,0,1,0,0
47535,128,0,1,0,0,0
47536,128,0,0,0,0,1
47537,128,1,0,0,0,0
47538,128,0,1,0,0,0
47539,128,0,1,0,0,0
47540,128,1,0,0,0,0
47541,128,0,1,0,0,0
47542,128,0,0,0,0,1
47543,128,0,0,0,0,1
47544,128,1,0,0,0,0
47545,128,0,1,0,0,0
47546,128,0,0,0,0,1
47547,128,0,0,0,0,1
47548,128,0,0,1,0,0
47549,128,0,0,0,0,1
47550,128,0,1,0,0,0
47551,128,0,0,0,0,1
47552,128,0,0,0,0,1
47553,128,0,0,0,0,1
47554,128,0,0,1,0,0
47555,128,1,0,0,0,0
47556,128,0,1,0,0,0
47557,128,0,0,0,0,1
47558,128,0,0,0,0,1
47559,128,0,0,0,1,0
47560,128,1,0,0,0,0
47561,128,0,0,1,0,0
47562,128,0,1,0,0,0
47563,128,0,0,1,0,0
47564,128,0,0,0,0,1
47565,128,0,0,0,0,1
47566,128,0,1,0,0,0
47567,128,0,1,0,0,0
47568,128,0,0,0,0,1
47569,128,0,0,0,0,1
47570,128,0,0,0,0,1
47571,128,1,0,0,0,0
47572,128,0,1,0,0,0
47573,128,0,0,0,0,1
47574,128,0,0,0,0,1
47575,128,0,0,0,0,1
47576,128,0,0,0,0,1
47577,128,0,0,0,0,1
47578,128,0,0,0,0,1
47579,128,0,0,0,0,1
47580,128,0,0,0,0,1
47581,128,0,0,0,1,0
47582,128,0,0,1,0,0
47583,128,1,0,0,0,0
47584,128,1,0,0,0,0
47585,128,1,0,0,0,0
47586,128,0,0,0,0,1
47587,128,0,0,1,0,0
47588,128,1,0,0,0,0
47589,128,0,0,0,0,1
47590,128,0,0,1,0,0
47591,128,1,0,0,0,0
47592,128,0,1,0,0,0
47593,128,0,0,0,1,0
47594,128,0,0,0,0,1
47595,128,0,0,0,0,1
47596,128,0,0,1,0,0
47597,128,0,1,0,0,0
47598,128,0,1,0,0,0
47599,128,0,0,0,0,1
47600,128,1,0,0,0,0
47601,128,1,0,0,0,0
47602,128,1,0,0,0,0
47603,128,0,0,1,0,0
47604,128,0,0,0,1,0
47605,128,0,0,0,1,0
47606,128,0,0,1,0,0
47607,128,1,0,0,0,0
47608,128,1,0,0,0,0
47609,128,0,0,0,0,1
47610,128,0,0,0,0,1
47611,128,0,0,1,0,0
47612,128,0,1,0,0,0
47613,128,0,0,1,0,0
47614,128,0,0,1,0,0
47615,128,0,1,0,0,0
47616,128,0,0,1,0,0
47617,128,0,0,1,0,0
47618,128,0,0,0,0,1
47619,128,0,0,0,1,0
47620,128,0,0,0,0,1
47621,128,0,0,1,0,0
47622,128,0,1,0,0,0
47623,128,0,0,0,1,0
47624,128,0,0,1,0,0
47625,128,0,0,0,0,1
47626,128,0,0,1,0,0
47627,128,0,1,0,0,0
47628,128,0,0,0,0,1
47629,128,0,1,0,0,0
47630,128,0,0,0,0,1
47631,128,0,0,0,1,0
47632,128,0,0,1,0,0
47633,128,1,0,0,0,0
47634,128,1,0,0,0,0
47635,128,0,0,0,0,1
